city,name,business_id,longitude,is_open,stars,latitude,categories,UmbrellaTermCategory
las vegas,Naked City Pizza On Paradise,HyKxWC9PrqlODjO-CBCIZA,-115.15120300000001,1,3.5,36.106057,"Pizza, Chicken Wings, Italian, Sandwiches, Mexican, Tacos, Restaurants",Restaurant
las vegas,The Fairways at Southern Highlands,aY-QxdHKpE84ZQaJ6Sfraw,-115.20487720000001,1,2.5,35.989963200000005,"Real Estate, Home Services, Apartments","Home Finishings,Real Estate"
las vegas,Tropical Smoothie Cafe,wqFkAsxYPA5tcdSkYMtrrw,-115.2330307,1,2.5,36.1596183,"Cafes, Restaurants",Restaurant
las vegas,Fukuburger Truck,ydcNlRMKs93AQpOhVkSrGQ,-115.2304131,1,4.0,36.135635,"Burgers, Restaurants, Food, Food Trucks, Food Stands","Restaurant-Burgers,Restaurant"
las vegas,Jalisco Cantina,3IwCop28R1_L5jMv6AkL8Q,-115.09902969,0,4.0,36.072247536999996,"Mexican, Restaurants",Restaurant
las vegas,LV Moving Co,mS3hdpYhFCO-8Y-mgpBaYA,-115.11623259999999,1,2.5,36.0728094,"Movers, Home Services","Movers,Home Finishings"
north las vegas,Bonita Dental,oow5l4DRWortxL6eAvrUsA,-115.10841409999998,1,4.5,36.207715,"General Dentistry, Health & Medical, Dentists","Hospital-Dentist,Medical,Health & Wellness"
las vegas,Shady Grove Lounge,RX8Q4_nu3VnAwXtHdgAKCg,-115.182415707,1,4.0,36.0416535158,"Lounges, Bars, Nightlife","Restaurant-Pub,Airport,Entertainment"
las vegas,Sonic Drive-In,ccd6w9w81PUBmtV1DFXgig,-115.12348670000002,1,2.5,36.0578852,"Burgers, Fast Food, Restaurants, American (Traditional), Ice Cream & Frozen Yogurt, Food","Restaurant Desserts,Restaurant-Burgers,Restaurant"
las vegas,HK Star,LJQCv30PCIpC3FnvHF5mXQ,-115.22436119999999,0,3.5,36.1273078,"Chinese, Restaurants",Restaurant
las vegas,"Dawn L Green, DDS",0RTYIoUN7rtnNSCo7uEdSg,-115.154218,1,5.0,36.11882,"Dentists, General Dentistry, Health & Medical","Hospital-Dentist,Medical,Health & Wellness"
las vegas,Seven Brothers Moving,0MV_T5y-UjGaYg_xlOq0lQ,-115.2092745,1,5.0,36.2481903,"Home Services, Movers","Movers,Home Finishings"
las vegas,Sonic Drive-In,yGXKMV1omio1I_3qNLdtAA,-115.21612590000001,1,3.0,36.2206412,"Restaurants, Fast Food, American (Traditional), Food, Ice Cream & Frozen Yogurt, Burgers","Restaurant Desserts,Restaurant-Burgers,Restaurant"
las vegas,Triple 7 Restaurant & Microbrewery,YZGSNhgTS6YeyUYoivD-Ww,-115.14490564799999,1,3.5,36.1744156664,"Sushi Bars, Bars, Food, Restaurants, Pubs, American (Traditional), Breweries, Nightlife","Restaurant-Pub,Entertainment,Restaurant"
las vegas,"Joel Katz, MD",ZwHTwfearlWsvbLtPcYOrA,-115.2479844,1,4.0,36.2078474,"Health & Medical, Diagnostic Services, Laboratory Testing, Skin Care, Doctors, Beauty & Spas, Allergists","Salon,Service,Hospital-Allergist,Hospital,Health & Wellness,Hospital-Skin"
las vegas,Michael Mina,-3zffZUHoY8bQjGfPSoBKQ,-115.177001,1,4.0,36.111990000000006,"Nightlife, American (New), Bars, Seafood, Restaurants","Restaurant-Pub,Grocery,Restaurant,Entertainment"
las vegas,Jean Philippe Patisserie,H8qpFitIesth86zqR4cwYg,-115.17698600000001,0,4.0,36.107727000000004,"Chocolatiers & Shops, Restaurants, Specialty Food, Bakeries, Desserts, Food","Restaurant-Dessert,Restaurant-Bakery,Shopping,Restaurant"
las vegas,Ray's Asian Cuisine and House of Ramen,8NQNJZgL5bshPkGzQ76SDQ,-115.1085145,0,4.0,36.12960220000001,"Ramen, Japanese, Restaurants",Restaurant
las vegas,A 1 Jewelry Supply,K8B4syBiqycFet7VA3LQNw,-115.19827179999999,0,2.0,36.1439648,"Shopping, Jewelry, Arts & Crafts","Repairs,Shopping,Art"
las vegas,Sonic Drive-In,suLXZUWsh53kzoTVnO4gng,-115.23302959999998,1,2.5,36.1435354,"Restaurants, Burgers, American (Traditional), Ice Cream & Frozen Yogurt, Fast Food, Food","Restaurant Desserts,Restaurant-Burgers,Restaurant"
las vegas,BackYard BBQ,CmzJMXgsD7deXT7QSaLi1Q,-115.1829873,1,5.0,36.1462673,"Barbeque, Caterers, Event Planning & Services, Restaurants, Food Trucks, Food","Service,Restaurant"
las vegas,Alderus Mortgage,le9BJEHMb99NB6AtDwRccQ,-115.19163600000002,1,4.5,36.157765999999995,"Investing, Mortgage Brokers, Real Estate, Financial Services, Home Services","Service,Home Finishings,Finance,Legal,Real Estate"
las vegas,Budget Fence,org1wP7XsjfRTt9Ln9UT4A,-115.19938559999999,1,2.5,36.11192570000001,"Contractors, Fences & Gates, Home Services","Home Finishings,Service"
las vegas,iPhone DOCTOR - Rainbow,V57p_HiFzTokk_7nRO4weA,-115.24243100000001,1,3.0,36.052776200000004,"Local Services, IT Services & Computer Repair, Mobile Phone Repair, Shopping, Electronics Repair, Mobile Phones","Repair-Mobile Phone,Shopping,Service,Repair"
las vegas,Smith's,L5Fe8i1__depDJtl3SAXgQ,-115.24201051899999,1,3.5,36.042436383,"Bakeries, Specialty Food, Seafood Markets, Grocery, Shopping, Drugstores, Food","Grocery,Restaurant-Bakery,Shopping,Pharmacy,Restaurant"
las vegas,Comprehensive Therapy Centers,yS1cIK7bficS2L1sko1t9Q,-115.09622250000001,1,5.0,36.071710100000004,"Counseling & Mental Health, Health & Medical, Physical Therapy, Rehabilitation Center","Hospital-Physcial Therapy,Hospital-Rehab,Health & Wellness"
las vegas,Crawl Vegas,aIt1_i09_gEw2XUEhkWGDA,-115.1722398,1,4.0,36.0519379,"Nightlife, Hotels & Travel, Tours, Arts & Entertainment, Bars","Art,Travel,Restaurant-Pub,Rental,Entertainment"
las vegas,Glutton,VD0zZKG_ZEz_VYlKLtu9Zg,-115.139220969,0,4.5,36.167322389,"Sandwiches, Salad, American (New), Restaurants",Restaurant
las vegas,Nathan's Famous Hot Dogs,bxf23qlvFaEdm-MHC_0imA,-115.14528100000001,0,3.0,36.17145,"Hot Dogs, Restaurants","Restaurant,Restaurants"
las vegas,Sin City Balloons,aEfDHeCHItK2hNXJYcsxVg,-115.0476348,1,4.5,36.1162821,"Flowers & Gifts, Wedding Planning, Party Supplies, Home Services, Florists, Holiday Decorating Services, Shopping, Party & Event Planning, Event Planning & Services, Face Painting, Balloon Services","Shopping,Family,Service,Service Events,Service-Wedding,Home Finishings,Florist"
las vegas,Spring Valley Hospital Medical Center,ac-OKUE4HeuHhAnR3s2YmQ,-115.1236952,1,4.0,36.169709600000004,"Hospitals, Health & Medical","Hospital,Health & Wellness"
las vegas,Tinoco's Kitchen,xWvs1-iNlJtw3NTyWl2BbA,-115.1236952,0,4.0,36.169709600000004,"American (New), Restaurants",Restaurant
las vegas,Smokilicious Bar-B-Q,I6Mw1vVkL6qgRLOYdLqvJQ,-115.137026,1,3.5,36.164212899999995,"Barbeque, Mexican, Food, Tex-Mex, Food Stands, Food Trucks, Event Planning & Services, Restaurants, Caterers","Restaurants,Service,Restaurant"
las vegas,Emergency Arts,lDx7YxXjMNrnGDQVDUG9LA,-115.1395835,1,4.0,36.1691083,"Shopping, Arts & Entertainment, Art Galleries, Arts & Crafts","Art,Shopping"
las vegas,Downunder Plumbing,Q9Mp71LLim3XKqgI8VC5Tw,-115.220549,1,5.0,36.0480891,"Plumbing, Water Heater Installation/Repair, Home Services, Professional Services","Home Finishings,Home Finishing,Service"
las vegas,Williams Electric,spbaTN2DAAQuNlTDJ7OiUA,-115.1236952,1,3.5,36.169709600000004,"Home Services, Electricians","Repair,Home Finishings"
north las vegas,Significance Orthodontics,iY0x6FnPcg8cynhSA0Ty-g,-115.1787983,1,4.5,36.238957899999996,"Endodontists, Orthodontists, Dentists, General Dentistry, Health & Medical","Hospital-Dentist,Health & Wellness,Medical,Hospital-Dental,Hospital-Orthodontist"
las vegas,Subway,Z1HnNAGBt0y9uZX1a1_9sQ,-115.2578289,1,3.5,36.197368100000006,"Food, Restaurants, Sandwiches, Fast Food",Restaurant
las vegas,Wholesale Connection,BFa7L8dr3sUUG1N2bPb-BQ,-115.18892209999998,1,3.5,36.0744112,"Automotive, Professional Services, Wholesalers, Auto Parts & Supplies","Automobile,Shopping,Service"
las vegas,Target Pharmacy,xuyxzzxXta5yGAAn5b8CjQ,-115.24097730000001,1,3.5,36.1248361,"Shopping, Drugstores","Shopping,Pharmacy"
las vegas,"Scott Slavis, MD",C-3OS0KFMQEyUOpTMiZAKw,-115.1332937,1,5.0,36.132672,"Doctors, Health & Medical, Urologists","Hospital,Health & Wellness"
las vegas,Hofbräuhaus Las Vegas,cJWbbvGmyhFiBpG_5hf5LA,-115.15169125700001,1,3.5,36.1077570331,"Restaurants, Beer Bar, Beer Garden, Bars, Beer, Wine & Spirits, German, Nightlife, Sports Bars, Food","Restaurant-Pub,Entertainment,Outdoor Activities,Restaurants-Pubs,Restaurant"
las vegas,Einstein Bros Bagels,LcTlT1Uf6XckMjWwRr49sQ,-115.2746367,1,2.5,36.2188667,"Sandwiches, Delis, Restaurants, Bagels, Food","Restaurants-Bagels,Restaurant"
las vegas,Sam's Club Optical,iWieDCCRKyZCqZHv3iuKQQ,-115.271033,1,2.0,36.273188,"Optometrists, Health & Medical, Fashion, Shopping, Department Stores","Health & Wellness,Grocery,Shopping,Hospital-Opthalmologist"
las vegas,Axon Pest Control,eSzf_Url1bcpL-IZdlWe8g,-115.2719048,1,5.0,36.233099700000004,"Pest Control, Local Services","Home Finishings,Service"
las vegas,Famous Footwear,XJbN--BzYW7gSIhFYwWEpw,-115.12177369999999,1,1.5,36.0101739,"Shopping, Shoe Stores, Accessories, Fashion, Sporting Goods, Sports Wear","Shopping,Outdoor Activities,Shopping-Sports"
north las vegas,EōS Fitness - Las Vegas: Aliante/Centennial Pkwy,MBuzv0Q1cWUWzvSb6KKlFQ,-115.17790330000001,1,4.0,36.2762209,"Gyms, Active Life, Fitness & Instruction, Trainers","Health & Wellness,Outdoor Activities"
las vegas,McDonald's,rECgTdKelvefty5JIXHDbg,-115.279753,1,2.0,36.125508,"Food, Burgers, Fast Food, Coffee & Tea, Restaurants","Restaurant-Burgers,Restaurant-Coffee,Restaurant"
las vegas,Siegel Suites Bonanza,pyM1PBMajiNmHtGiAe9gkw,-115.13621459999999,1,1.0,36.174240000000005,"Hotels, Hotels & Travel, Apartments, Home Services, Real Estate, Event Planning & Services","Travel,Home Finishings,Service,Real Estate"
las vegas,Cover Girls Gentlemen's Club & Steakhouse,lbkBZdMyXUQvu5brt-HiVA,-115.18849099999998,0,4.5,36.1290784,"Restaurants, Steakhouses, Nightlife, Bars","Restaurant-Pub,Entertainment,Restaurant"
las vegas,Mandarin Express,oQwadWTYQWahuj9N-68yPA,-115.22438580000001,0,4.0,36.04890379999999,"Chinese, Restaurants",Restaurant
n las vegas,Wendy's,Jfnb9IDQ326omYqA-buX_w,-115.122148991,0,1.5,36.1961398987,"Burgers, Restaurants","Restaurant-Burgers,Restaurant"
las vegas,"HM Flooring Group, Inc.",gYJM2RhjqQDbkvibYwcSyw,-115.205317,1,2.5,36.086870000000005,"Home Services, Carpet Installation, Flooring, Carpeting","Home Finishings,Service"
las vegas,NuMale Medical Center,3-iLN8VHXw7Qs9HZVj4ZHA,-115.22425599399999,1,4.0,36.0965561287,"Medical Centers, Health & Medical","Health & Wellness,Pharmacy"
las vegas,Jersey Mike's Subs,OCJjExcrJVgsV675pzMLPQ,-115.154307,1,3.5,36.118871999999996,"Fast Food, Delis, Restaurants, Sandwiches",Restaurant
las vegas,Atomic Trading,ajsIfHngAonPYw6Gq5NMiQ,-115.279746,1,4.0,36.3070911,"Shopping, Arts & Entertainment, Hobby Shops, Arcades, Toy Stores","Art,Shopping,Outdoor Activities,Entertainment"
las vegas,Perry Ellis,7mCb6rX14CJimc_lInLtzw,-115.157619,1,4.0,36.164164,"Shopping, Men's Clothing, Fashion",Shopping
las vegas,Ecko,to6JnxBfPFJ5yjXXEfB5WA,-115.15777,1,2.5,36.163056,"Shoe Stores, Shopping, Fashion, Men's Clothing, Women's Clothing","Shopping-Women's,Shopping"
las vegas,Kidney Specialists of Southern Nevada,9cNqfIyVK6QYp3pQizamDA,-115.173419081,1,2.5,36.1652070724,"Doctors, Health & Medical, Nephrologists, Internal Medicine","Hospital,Health & Wellness,Hospital-Nephrologist"
las vegas,Disney Store,OgJIf-jz9M16pJqDMdLunQ,-115.15709679999999,1,4.0,36.163593299999995,"Toy Stores, Fashion, Outlet Stores, Children's Clothing, Shopping","Shopping,Family"
las vegas,Tobin Hearing Center,o2w-BJjXqpCMy5bZ5RVRfA,-115.2066138,1,4.5,36.0861218,"Audiologist, Health & Medical, Hearing Aid Providers, Doctors, Shopping","Shopping,Hospital,Health & Wellness"
las vegas,Rechargeable Power Energy,nT5MAzQ2oLwAFp2A44yTCA,-115.1994804,1,2.5,36.070308600000004,"Sporting Goods, Electronics Repair, Shopping, Local Services, Bikes, Electronics, Bike Repair/Maintenance","Repair,Shopping,Outdoor Activities,Service,Automobile"
las vegas,Bulbman Las Vegas,YsHl-yhj5uLbncnhkiBCBA,-115.1977894,1,5.0,36.0746277,"Shopping, Home & Garden, Lighting Stores, Lighting Fixtures & Equipment, Home Decor, Home Services","Home Finishings,Shopping"
las vegas,Captains Cleaning Service,y5Y331p8vrlA2pzT5zZs-g,-115.27966029999999,1,4.0,36.2319656,"Home Services, Office Cleaning, Handyman, Home Cleaning, Professional Services","Service-Office Cleaning,Home Finishings,Service"
las vegas,Jack in the Box,bFUWmRKsCkborKVe6oaA5g,-115.25021540000002,1,3.5,36.238172799999994,"Restaurants, Fast Food, Burgers","Restaurant-Burgers,Restaurant"
las vegas,Colt M Amidan - The Amidan Group of Simply Vegas Real Estate,IxXRGakxRgT1p0k1y4wphQ,-115.2772632,1,5.0,36.134150700000006,"Real Estate Agents, Commercial Real Estate, Real Estate, Home Services, Real Estate Services","Home Finishings,Real Estate"
las vegas,Dotty's #7,9WeJvvyT-j3btKwvTXyzjw,-115.2093281,0,2.0,36.148630100000005,"Bars, Casinos, Nightlife, Arts & Entertainment, Restaurants","Restaurant-Pub,Restaurant,Entertainment,Art,Adult Entertainment"
las vegas,century communities,g3ACP0R4hEEv-_HyUeNTtg,-115.22575381700001,1,1.0,36.073409294099996,"Contractors, Home Services","Home Finishings,Service"
las vegas,Summer Health Spa,8o5NndXKKz3VPQmS9V-qiQ,-115.2077432,1,2.5,36.1315152,"Massage, Massage Therapy, Health & Medical, Beauty & Spas","Salon,Health & Wellness,Health and Wellness"
las vegas,Dana Realty Group & Property Management,MaSfKxb768KZG8fFRu3GyA,-115.1159301,1,4.0,36.0277464,"Property Management, Real Estate Agents, Real Estate, Real Estate Services, Home Services","Home Finishings,Service,Real Estate"
las vegas,Starbucks,V0GvqtIc0C-ME_Va8V0Uiw,-115.07677707799999,1,3.0,36.1584810583,"Coffee & Tea, Food","Restaurant,Restaurant-Coffee"
las vegas,China House,i_pI9XnOgJ93cq85Ot06OQ,-115.194257206,0,3.0,36.114554275100005,"Chinese, Restaurants",Restaurant
las vegas,Rising Sun,nQ--EthdNGaIf_nUkBj6Xw,-115.160858,0,4.0,36.114765000000006,"Restaurants, Sushi Bars, Japanese",Restaurant
north las vegas,Pre-Empt Pest Control,v1HxelByKZmwXf2kF0qFsQ,-115.179498,1,4.0,36.286955,"Local Services, Pest Control","Home Finishings,Service"
las vegas,Hibachi-San,36PyJL7VPM6Xd6agqXj5RQ,-115.1352534,0,4.5,36.1259335,"Restaurants, Japanese",Restaurant
north las vegas,Roberto's Taco Shop,kDPoIEC_YCIQixAyD7Ex3g,-115.16296229999999,0,4.0,36.2388918,"Fast Food, Restaurants, Mexican",Restaurant
las vegas,CVS Pharmacy,Lpl3G7-gH2CtoTu95v0BNw,-115.29983899999999,1,4.5,36.210507,"Shopping, Drugstores","Shopping,Pharmacy"
las vegas,Twirl Cotton Candy,bVd68hILQ-vxwkAKZlkVuA,-115.2659777,1,5.0,36.1988542,"Party Supplies, Food, Candy Stores, Specialty Food, Food Trucks, Desserts, Event Planning & Services, Caterers, Arts & Entertainment","Grocery,Art,Family,Service,Restaurant,Restaurant-Dessert"
las vegas,Allure Cosmetic Laser Center,74LU6K2ro5AQXKT0Jf0SPw,-115.27926770000002,1,4.0,36.1973303,"Skin Care, Beauty & Spas, Hair Removal, Medical Spas, Laser Hair Removal, Health & Medical","Hospital-Skin,Salon,Health & Wellness,Health and Wellness,Hospital-Hair removal"
las vegas,Absolute Closets & Cabinetry,LBnxhPyVwlb1uXndsj0gqA,-115.1271343,1,4.5,36.067088899999995,"Home Services, Cabinetry",Home Finishings
las vegas,Teddy's Bakery,QOlGFm6M_33fzGgQ5I-Kgg,-115.29776070000001,0,2.5,36.0979917,"Food, Restaurants, Bakeries","Restaurant-Bakery,Restaurant"
las vegas,Supercuts,wqwkRiZ4nkygUy2dhRaQnQ,-115.28198544799999,1,4.0,36.2016927721,"Beauty & Spas, Shopping, Barbers, Hair Stylists, Men's Hair Salons, Cosmetics & Beauty Supply, Hair Salons","Salon-Men,Salon,Shopping"
las vegas,Robertos Taco Shop,REJPrXEZly4PDQNmiMGI8Q,-115.31393332100001,1,3.0,36.2186971729,"Mexican, Specialty Food, Restaurants, Tacos, Food",Restaurant
las vegas,Straight Flush CrossFit,wQq2b5-NsJseMaCJ768ZXA,-115.27766129999999,1,5.0,36.02163970000001,"Fitness & Instruction, Gyms, Active Life, Interval Training Gyms","Health & Wellness,Outdoor Activities,Fitness"
las vegas,Lobster ME,ghDNHpqETRJGxG5iUtaZtw,-115.168705964,1,3.5,36.121816991100005,"Seafood, Restaurants","Grocery,Restaurant"
las vegas,Tuxedo Junction,S9o3PiqHyD8m5WFbw9yHMQ,-115.1891244,1,4.5,36.145891799999994,"Men's Clothing, Local Services, Event Planning & Services, Wedding Planning, Clothing Rental, Bespoke Clothing, Bridal, Sewing & Alterations, Formal Wear, Shopping, Women's Clothing, Fashion","Shopping-Women's,Shopping,Service,Family,Service-Wedding,Rental"
las vegas,Gifted,pDOpq0wIJjhP7yK9oMqoEQ,-115.28970749999999,1,4.5,36.164342299999994,"Shopping, Gift Shops, Fashion, Arts & Crafts, Flowers & Gifts, Accessories, Event Planning & Services, Cards & Stationery, Jewelry","Gifts,Art,Shopping,Service,Repairs"
las vegas,Above Par Carpet Care,65-j4_rvQA9swgS6xrfQHg,-115.13982959999998,1,5.0,36.169941200000004,"Carpet Cleaning, Local Services","Home Finishings,Service"
las vegas,Fat Boy,95CCHowiE0W_ovv5-9lQAQ,-115.0801061,1,4.5,36.1670439,"Burgers, Pizza, Restaurants, Mexican","Restaurant-Burgers,Restaurant"
las vegas,Jaramillo Landscape & Maintenance Company,4ub1lle9wDxRhVMjWMtkNA,-115.22614414899999,1,2.0,36.0232940371,"Home Services, Tree Services, Landscaping","Services,Home Finishings"
las vegas,The Tap House,Zx4iQCmQfAaXvwPc3TlF9Q,-115.2182327,1,4.0,36.15876110000001,"Nightlife, Bars, Italian, Restaurants","Restaurant-Pub,Restaurant,Entertainment"
las vegas,The Management Trust,EtkT7IdhkOtFVHlh5q39SQ,-115.2764524,1,3.5,36.069251200000004,"Home Services, Real Estate, Property Management","Home Finishings,Service,Real Estate"
las vegas,Baja Fresh,_p5oMYHQ4QIOqId1rehUzg,-115.0621835,0,2.5,36.1566045,"Mexican, Restaurants",Restaurant
las vegas,"Grossman Gary, MD",nu2FojFBr7u-pSY-9giF1Q,-115.2604673,1,3.0,36.175186100000005,"Doctors, Health & Medical","Hospital,Health & Wellness"
las vegas,David Barton Gym,sFRN5maBBOPkXYuqLs8ueQ,-115.285999775,1,4.0,36.1671556355,"Sports Clubs, Gyms, Trainers, Active Life, Fitness & Instruction","Health & Wellness,Outdoor Activities"
las vegas,Hottcakez of Las Vegas,jZaTMSfSeFbJQD3X9tB7wA,-115.2429831,0,3.0,36.1721645,"Desserts, Food, Bakeries","Restaurant-Dessert,Restaurant-Bakery,Restaurant"
las vegas,Advanced Digestive Disease Consultants,5A5olD1zCI0hqf_ZkiJOsw,-115.3155206,1,2.0,36.180788,"Doctors, Endocrinologists, Gastroenterologist, Internal Medicine, Health & Medical","Hospital,Health & Wellness,Hospital-Endocrine,Hospital-Gastroenterologist"
north las vegas,Don Tortaco Mexican Grill,JTD_PsAqE8f5qF6ssXwbkA,-115.16276299999998,1,3.5,36.238925543200004,"Restaurants, Mexican",Restaurant
north las vegas,Active Life Health and Wellness,qMvFVGxwsr17Fq2JinI-zg,-115.179272,0,4.0,36.2369493,"Chiropractors, Health & Medical",Health & Wellness
las vegas,Avl Enterprise LLC,VbuEqZpI1WOURYrZkkB-dQ,-115.13692409999999,1,4.0,36.1421275,"Home Services, Movers","Movers,Home Finishings"
las vegas,Corsa Cucina,ANAGlfG4ELW3jiO62GQ1zw,-115.16587320000001,0,3.5,36.1268768,"Italian, Restaurants",Restaurant
las vegas,Petra Realty Group,gxAebPZfFUDFCTifx78XyA,-115.25623799999998,1,4.5,36.194958,"Property Management, Home Services, Real Estate Agents, Real Estate, Real Estate Services, Commercial Real Estate","Home Finishings,Service,Real Estate"
north las vegas,Jazmine Ice Cream Shop,n3Srr0XtKjN-FEGDxqO85g,-115.1592072,1,4.0,36.2409489,"Ice Cream & Frozen Yogurt, Food, Desserts","Restaurant Desserts,Restaurant-Dessert,Restaurant"
las vegas,Burger Lounge,qKys2eEhVt5A7NUYMn7o7Q,-115.176087175,1,3.5,36.1070840267,"Burgers, Restaurants, American (New)","Restaurant-Burgers,Restaurant"
las vegas,"Pouya Mohajer, MD",oa4wUrT_IhSxf5yF1XNoKw,-115.299038,1,3.0,36.084030799999994,"Anesthesiologists, Pain Management, Physical Therapy, Health & Medical, Local Services, Doctors","Hospital-Anesthesiologists,Hospital-Physcial Therapy,Health & Wellness,Hospital,Service"
las vegas,Tim Soder Physical Therapy,sEaMquNMVq5pWEN3HtLaiA,-115.2913504,1,4.5,36.0715044,"Sports Medicine, Fitness & Instruction, Orthopedists, Doctors, Active Life, Physical Therapy, Health & Medical","Hospital-Physcial Therapy,Outdoor Activities,Hospital,Health & Wellness,Pharmacy,Hospital-Orthopedic"
las vegas,17 South Booze & Bites,dNRbhJt4wd-ZU4lFVK3iiw,-115.17152730000001,1,3.0,36.059689299999995,"Restaurants, American (New)",Restaurant
las vegas,Ah So,C2QQN6wmEBSCcohrMP7s5A,-115.175288916,0,3.5,36.117718246399996,"Fast Food, Chinese, Restaurants",Restaurant
las vegas,Pretzeland,qcayzj716bMjbreRJvVlLA,-115.1767584,1,4.0,36.1044875,"Food, Pretzels",Restaurant
las vegas,Shiekh Shoes,TtHP9paSloDOsNCOTaBPkw,-115.17155120000001,1,3.0,36.12722410000001,"Fashion, Men's Clothing, Shopping, Accessories, Shoe Stores",Shopping
las vegas,HoneyBaked Ham,kpjH-yKe3zsgbO7YMQ65_g,-115.268305212,1,4.0,36.273467756500004,"Sandwiches, Caterers, Delis, Meat Shops, Specialty Food, Event Planning & Services, Cafes, Restaurants, Food","Grocery,Service,Restaurant"
las vegas,Beso Steakhouse,hXY9Yq0nOLgHsWLbjam--A,-115.173179,0,3.0,36.108999,"Diners, Restaurants, Steakhouses",Restaurant
las vegas,Tokyo Japanese Lifestyle,EEVNQ37Zj9W54ctosjPm3A,-115.172295123,0,3.5,36.1137303853,"Shopping, Gift Shops, Flowers & Gifts, Toy Stores","Gifts,Shopping"
las vegas,Banana Republic,HRvjmS8A-FLCzFst7S0ykw,-115.169464499,1,2.5,36.127424231599996,"Women's Clothing, Shopping, Men's Clothing, Fashion","Shopping-Women's,Shopping"
las vegas,Starbucks,iQrOVQFtcoV0itpyUPVuDQ,-115.2803784,1,3.5,36.2998103,"Coffee & Tea, Food","Restaurant,Restaurant-Coffee"
las vegas,Majestic Cabinets,aOqxfJXNdKWu094S_1Mudg,-115.078471,1,4.5,36.143430200000005,"Cabinetry, Contractors, Flooring, Countertop Installation, Door Sales/Installation, Home Services, Refinishing Services","Home Finishings,Home Finishing,Service"
las vegas,Alibi Las Vegas,diJLOTB7YfItRLcEr55MoQ,-115.13842340000002,1,4.5,36.1675431,"Performing Arts, Tours, Hotels & Travel, Arts & Entertainment, Walking Tours, Active Life, Scavenger Hunts, Food Tours","Art,Outdoor Activities,Outdoor Actitivities,Entertainment,Travel,Restaurant,Rental"
las vegas,The Underworld Grill & Bar,6xBgaXrAlH5KMIW-GPSUzQ,-115.207688663,0,3.0,36.1254221302,"American (Traditional), Restaurants, Nightlife, Bars","Restaurant-Pub,Entertainment,Restaurant"
las vegas,Psychic Chakra Center,UZ6f5anOdErrrpuVvATAuA,-115.184941,1,3.5,36.126026,"Life Coach, Financial Advising, Supernatural Readings, Arts & Entertainment, Professional Services, Health & Medical, Reiki, Psychics, Financial Services","Art,Health and Wellness,Service,Fortune telling,Health & Wellness,Leisure,Finance"
las vegas,Sophia in Sapphire,wFa5bQpsjwz4x3UaK1y3-Q,-115.2089904,1,5.0,36.1287798,"Fitness & Instruction, Wedding Planning, Event Planning & Services, Active Life, Education, Dance Studios, Specialty Schools, Arts & Entertainment, Performing Arts, Dance Schools","Art,Outdoor Activities,Service,Academic,Entertainment,Health & Wellness,Service-Wedding"
las vegas,Oxi Fresh Carpet Cleaning,vlrzVNNJTX2pjOhrezwm7g,-115.31339080000001,1,5.0,36.2085091,"Home Services, Home Cleaning, Home & Garden, Carpet Cleaning, Local Services, Office Cleaning, Refinishing Services, Professional Services, Shopping","Service-Office Cleaning,Shopping,Home Finishings,Home Finishing,Service"
las vegas,JK Glass,PirWPHNj7SFz0FTuvsGOHg,-115.2074226,1,3.0,36.09300770000001,"Automotive, Home Services, Auto Glass Services, Glass & Mirrors, Windows Installation","Automobile,Home Finishings,Service"
las vegas,Chophouse & Brewery,azxeH9W14hzFnZyuOm8JdQ,-115.137501955,1,3.0,36.0858850095,"Steakhouses, Nightlife, Bars, Restaurants, Sports Bars","Restaurant-Pub,Entertainment,Outdoor Activities,Restaurant"
las vegas,Staples,EQcJk3nD4--1XRAXhfH4sg,-115.17531029999999,0,3.0,36.06663820000001,"Local Services, Shipping Centers, Mobile Phone Repair, Office Equipment, Printing Services, Shopping, IT Services & Computer Repair","Repair-Mobile Phone,Shopping,Service,Service-Equipment"
las vegas,Lynn's World Quality Consignment,e-NX-4YEUrxvn_vd6pqUaA,-115.119618534,1,4.0,36.0987599068,"Shopping, Home & Garden, Furniture Stores","Home Finishings,Shopping"
las vegas,Parque,lYwsNp8M3c2sagrUn8zRdg,-115.17198729999998,1,4.5,36.069576,"Shopping, Women's Clothing, Fashion, Accessories","Shopping-Women's,Shopping"
las vegas,The Donut Bouquet,3yO-wyjwVOzAB8hCpYr7_Q,-115.1533426,1,3.5,36.0765176,"Donuts, Florists, Gift Shops, Shopping, Flowers & Gifts, Bakeries, Food","Florist,Gifts,Restaurant-Bakery,Shopping,Restaurant"
las vegas,Magura's,DHa-YDvcs_0LeOT9ojUQWw,-115.1285043,1,5.0,36.0993309,"Italian, Pizza, Restaurants, Chicken Wings, Salad",Restaurant
las vegas,GlamSquadShop,6entyu552_JfbqlWIi1O8A,-115.2932145,0,4.0,36.08457620000001,"Women's Clothing, Fashion, Accessories, Shoe Stores, Shopping","Shopping-Women's,Shopping"
las vegas,Verizon Authorized Retailer - GoWireless,B15qcQPsuKoSFBpkT0EyIQ,-115.297608684,1,4.0,36.0960883431,"Mobile Phones, Electronics, Shopping, Professional Services, Internet Service Providers, Telecommunications, Home Services, Local Services, Mobile Phone Accessories, IT Services & Computer Repair","Repair,Home Finishings,Shopping,Service,Services-Telecommunications"
